,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
7870,20,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,4,4,0,3.5,3.5,0.0,0,0,0,0,0,0,27,0.814814815,0.185185185,0,0,0,0.0,0,0.0,0,0,75.0,0,100.0,0.0,0,0,0,66.66666667,0,0,0,0,0,0,0,-1,2742425,0,0,4
7857,36,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,20,20,0,11.5,11.5,0.0,0,0,0,0,0,0,162,0.833333333,0.166666667,0,2,0,0.481481481,0,0.0,0,1,82.60869565,0,95.23809524,4.761904762,0,0,0,18.18181818,0,0,0,0,1,0,0,-1,972151,0,0,3
3302,34,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,11,11,0,6.333333333,6.333333333,0.0,0,0,0,0,0,0,55,0.836363636,0.163636364,0,0,0,0.444444444,0,0.111111111,0,0,100.0,0,50.0,50.0,0,0,0,12.5,0,0,0,1,0,0,1328,-1,956271,0,0,3
4517,32,10,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,3,6,3,6,6,5,4.5,6.0,4.0,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,351,-1,0,0,1,0
10377,58,17,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,6,3,3,3,6,9,9,8,6.666666667,6.0,7.0,0,1,0,0,0,0,47,0.170212766,0.8297872340000001,0,2,0,0.051282051,0,0.256410256,0,1,13.33333333,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,124,3893,171,0,0,10
9247,43,17,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,2,3,2,7,7,7,5.2,5.0,5.333333333,0,0,0,0,0,0,92,0.358695652,0.641304348,0,1,0,0.440677966,0,0.152542373,0,1,94.73684211,0,0.0,0.0,0,0,0,1.754385965,0,0,0,0,0,0,44,4705,28680,0,0,4
3292,66,12,0,4,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,1,1,0,0,0,0,10,1,2,3,2,9,5,9,4.7,4.0,4.875,4,0,0,1,0,0,16,0.875,0.125,0,0,0,0.5,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,2507,0,0,1,1
9011,68,13,0,4,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,3,0,0,0,0,1,0,9,1,3,10,3,10,10,7,5.555555556,10.0,5.0,0,0,0,0,0,0,22,0.590909091,0.409090909,0,0,0,0.0,0,0.0,0,1,25.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,-1,0,0,1,2
1403,128,54,1,5,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.171875,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,5,2,3,2,17,13,17,7.846153846,7.5,8.142857142999999,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0
1382,41,34,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,21,21,0,14.5,14.5,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.230769231,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5
6928,34,17,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,3,6,3,6,6,5,5.0,6.0,4.0,0,0,0,0,0,0,15,0.8,0.2,0,1,0,0.0,0,0.0,0,1,80.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,315,50,0,0,1,0
5671,105,31,0,3,5,0,0,1,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.066666667,0.0,0,0,0,0,0,3,1,0,0,0,1,0,13,2,2,3,2,15,15,9,6.384615385,8.666666667000001,5.7,1,1,0,0,0,0,32,0.1875,0.8125,0,3,0,0.0,0,0.0,0,1,33.33333333,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,37,5442,0,0,1,2
1638,78,22,0,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.076923077,0.1363636359999999,0,0,0,0,0,2,0,0,0,0,0,0,9,5,3,3,3,14,14,11,6.444444444,8.5,5.857142857,0,0,0,0,0,0,119,0.781512605,0.218487395,0,4,0,0.038461538,0,0.0,0,1,35.71428571,0,50.0,50.0,0,0,0,75.0,0,0,0,1,1,0,199,1261,5796653,0,0,3
11195,27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,118,0.779661017,0.220338983,0,0,0,0.038461538,0,0.038461538,0,1,50.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,340,6965,122258,0,0,5
6907,76,10,1,1,0,0,1,0,0,1,0,0,1,3,0,1,0,0,0,1,0,0,0,0,1,0.289473684,0.0,0,0,0,0,0,1,0,0,0,0,1,0,5,6,3,6,3,32,6,32,12.2,6.0,13.75,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,7,5106,0,0,1,0
8591,33,24,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,1,2,2,0,8,8,0,4.666666667,4.666666667,0.0,1,0,0,0,1,2,47,0.0,1.0,0,1,0,0.0,0,0.319148936,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,-1,77586,0,0,1
6406,34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,192,0.760416667,0.239583333,0,2,0,0.195652174,0,0.043478261,0,1,75.0,0,66.66666667,33.33333333,0,0,0,12.5,0,0,0,0,1,0,355,6220,113965,0,0,4
9074,48,23,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,5,3,3,5,10,7,10,6.4,5.666666667,7.5,0,0,0,0,0,0,319,0.818181818,0.181818182,0,0,0,0.327586207,0,0.275862069,0,1,31.25,0,100.0,0.0,0,0,0,42.85714286,0,0,0,0,0,0,197,7838,606,0,0,6
1179,125,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.112,0.0,0,0,0,1,0,3,1,0,0,0,1,0,12,6,2,3,2,17,13,17,8.25,8.4,8.142857142999999,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0
5448,33,24,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,4,3,3,0,9,9,0,6.333333333,6.333333333,0.0,0,0,0,0,0,0,57,0.8771929820000001,0.122807018,0,0,0,0.571428571,0,0.0,1,0,100.0,0,100.0,0.0,0,0,0,62.5,0,0,0,0,1,0,0,-1,6767785,0,0,3
5078,71,63,0,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.112676056,0.126984127,0,0,0,0,0,3,1,1,0,0,0,0,5,1,2,2,0,41,41,0,11.2,11.2,0.0,0,0,0,0,1,0,47,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,1,0,-1,0,0,1,0
8648,44,18,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.1363636359999999,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,3,3,3,4,10,10,6,5.8,6.5,5.333333333,1,0,0,0,0,0,102,0.343137255,0.656862745,0,3,0,0.014925373,0,0.0,0,1,15.625,0,21.42857143,78.57142857,0,0,0,20.0,0,0,0,1,0,0,785,7980,6647,0,0,6
5175,39,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,3,0,0,1,0,1,0,4,3,3,3,4,12,6,12,6.25,4.5,8.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,2638,7222,726,0,0,6
689,44,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,8,8,9,14,14,9,10.33333333,11.0,9.0,0,0,0,0,0,0,41,0.243902439,0.7560975609999999,0,0,0,0.64516129,0,0.258064516,0,1,20.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,451,7584,969,0,0,5
10131,49,18,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,4,3,3,6,10,10,9,6.8,6.5,7.0,0,0,0,0,0,0,95,0.863157895,0.136842105,0,0,0,0.0,0,0.0,0,0,90.47619048,0,0.0,100.0,0,0,0,28.57142857,0,0,0,0,0,0,297,9201,684,0,0,6
6525,92,15,1,3,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.25,0.0,0,0,0,0,0,3,0,1,0,0,1,0,10,7,3,3,3,32,7,32,7.2,5.0,7.75,0,0,0,0,0,0,1,0.0,1.0,0,0,0,1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,1238,2414,0,0,1,1
11222,62,27,0,2,0,0,1,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0.0161290319999999,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,1,2,9,2,13,13,9,7.5,11.0,5.75,2,0,0,0,0,2,25,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,183,3104,0,0,1,4
6488,52,16,0,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,9,5,1,3,1,8,8,6,3.666666667,5.5,3.142857143,0,0,0,0,0,0,55,0.854545455,0.145454545,0,0,0,0.375,0,0.125,0,1,81.81818182,0,100.0,0.0,0,0,0,72.22222222,0,0,0,0,1,0,167,2390,1634,0,0,6
7154,34,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,1,4,4,0,11,11,0,6.333333333,6.333333333,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,84,2837,0,0,1,2
9625,46,17,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,10,3,10,10,5,5.4,10.0,4.25,0,0,0,0,0,0,16,0.0625,0.9375,0,2,0,0.2,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,180,-1,0,0,1,0
6610,32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,148,0.945945946,0.054054054,0,1,0,0.125,0,0.25,0,1,86.66666667,0,100.0,0.0,0,0,0,40.0,0,0,0,1,1,0,185,6389,0,0,0,3
9798,29,21,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,8,8,0,5.0,5.0,0.0,0,0,0,0,0,0,41,0.902439024,0.097560976,0,0,0,0.0,0,0.25,0,0,100.0,0,94.11764706,5.8823529410000015,0,0,0,50.0,0,0,0,1,1,0,296,4087,940638,0,0,3
4349,22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,191,0.732984293,0.267015707,0,1,0,0.647058824,0,0.078431373,0,1,66.66666667,0,100.0,0.0,0,0,0,6.25,0,0,0,0,1,0,2925,3738,48247,0,0,5
1884,20,13,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,1,0,6,6,0,3.5,3.5,0.0,0,0,0,0,0,0,58,0.931034483,0.068965517,0,0,0,0.5,0,0.25,0,0,91.66666667,0,84.61538462,15.38461538,0,0,0,66.66666667,0,0,0,0,1,0,111,984,1232956,0,0,2
9883,40,11,0,1,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,4,7,4,7,7,5,5.0,7.0,4.5,0,0,0,0,0,0,128,0.96875,0.03125,0,0,0,1.0,0,0.0,0,1,85.71428571,0,100.0,0.0,0,0,0,77.77777778,0,0,0,1,0,0,408,4706,47113,0,0,4
2494,24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,4,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,135,0.644444444,0.355555556,0,4,0,0.145833333,0,0.020833333,0,1,50.0,0,37.93103448,62.06896552,0,0,0,0.0,0,0,0,1,1,0,788,2863,1253431,0,0,5
5947,39,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,5,3,3,0,22,22,0,12.5,12.5,0.0,0,0,0,0,0,0,147,0.918367347,0.081632653,0,1,0,0.333333333,0,0.083333333,0,1,85.71428571,0,100.0,0.0,0,0,0,53.33333333,0,0,0,1,0,0,343,6962,211607,0,0,5
3036,39,23,0,1,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,1,2,1,16,16,5,6.0,9.0,3.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,84,3934,0,0,1,0
5777,85,18,0,2,0,0,0,0,0,0,1,0,0,11,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,3,0,11,3,3,3,3,10,10,8,5.727272727000001,6.5,5.555555556,1,0,0,0,0,0,136,0.044117647,0.955882353,0,3,0,0.1,0,0.0,0,1,8.333333332999999,0,0.0,100.0,0,0,0,3.370786517,0,0,0,0,0,0,290,4456,0,0,1,1
845,57,22,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,6,3,3,3,3,14,14,8,6.833333333,8.5,6.0,0,0,0,0,0,0,76,0.894736842,0.105263158,0,0,0,0.0,0,0.25,1,0,63.63636364,0,83.33333333,16.66666667,0,0,0,50.0,0,0,0,1,0,0,3568,7754,48945,0,0,5
8734,45,19,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.022222222,0.052631579,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,3,3,14,11,14,7.75,7.0,8.5,0,0,0,0,0,0,6,0.666666667,0.333333333,0,0,0,0.5,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,33.33333333,0,0,0,1,1,0,147,-2,55590,0,0,3
7967,41,28,0,2,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,6,1,17,17,1,8.0,11.5,1.0,0,1,0,0,0,0,10,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,1048,5160,0,0,1,8
9698,43,28,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.23255814,0.357142857,0,0,0,0,0,3,0,0,0,0,2,0,5,1,1,1,6,10,10,6,5.6,5.5,6.0,0,0,0,0,0,0,25,0.36,0.64,0,2,0,0.125,0,0.0,0,1,30.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,341,2215,627168,0,1,1
7340,174,14,1,8,3,0,2,1,0,2,0,0,4,8,0,1,0,1,0,0,1,0,0,1,1,0.114942529,0.0,0,0,0,0,0,3,0,0,0,0,0,0,26,6,1,11,1,18,11,18,5.346153846,11.0,5.12,2,0,0,1,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,191,-2,0,0,1,0
10300,32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,2,2,0,16,16,0,9.0,9.0,0.0,0,0,0,0,0,0,7,0.857142857,0.142857143,0,0,0,1.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,564,-1,0,0,1,2
9469,99,25,0,2,2,0,1,0,0,0,1,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0.03030303,0.0,0,0,0,0,0,2,1,0,1,0,1,0,10,2,1,2,1,36,10,36,7.6,6.333333333,8.142857142999999,1,0,0,0,0,0,26,0.115384615,0.884615385,0,0,0,0.0,0,0.086956522,0,1,7.692307692000001,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,381,8018,0,0,1,4
7137,35,28,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.028571429,0.035714286,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,15,15,0,11.5,11.5,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5
2964,72,14,0,3,1,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,1,2,0,0,1,0.0,0.0,0,0,1,0,0,3,1,0,0,0,1,0,9,5,3,3,3,11,6,11,5.888888889,4.5,6.285714286,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,1202,8658,3292354,0,0,4
2529,58,23,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,3,3,3,15,15,8,6.833333333,9.0,5.75,0,0,0,0,0,0,55,0.290909091,0.709090909,0,3,0,0.025641026,0,0.538461538,0,1,33.33333333,0,0.0,100.0,0,0,0,40.90909091,0,0,0,1,1,0,2676,7551,163827,0,0,5
5772,61,18,0,1,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.098360656,0.0,0,0,0,0,0,1,1,0,0,0,0,0,7,1,2,15,2,15,15,7,6.285714286,15.0,4.833333333,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1,0,-1,0,0,1,0
1048,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,100.0,0,0,0,0,1,0,999,1556,282959,0,0,3
7045,437,23,1,7,2,0,1,1,0,2,0,0,0,18,0,2,0,0,0,0,2,1,0,1,1,0.432494279,0.0,0,0,0,0,0,3,1,0,0,0,2,0,27,27,1,3,1,40,15,40,14.703703699999998,9.0,15.16,3,0,0,0,0,0,359,0.855153203,0.144846797,0,0,0,0.326923077,0,0.0,0,0,100.0,0,96.09375,3.90625,0,0,0,0.0,0,0,0,1,0,0,316,4798,2956421,0,0,4
1960,20,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.1,0.166666667,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,3,5,5,3,5,4.0,3.0,5.0,0,0,0,0,0,0,24,0.791666667,0.208333333,0,1,0,0.0,0,0.0,0,1,71.42857143,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,0,68,662,1167594,0,1,2
2530,91,24,1,3,1,0,0,0,0,1,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0.252747253,0.0,0,0,0,0,0,3,1,0,0,0,0,0,7,1,1,9,1,29,10,29,10.42857143,9.5,10.8,1,0,0,0,0,0,28,0.464285714,0.535714286,0,2,0,0.133333333,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,199,532,0,0,1,0
8429,28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,128,0.8125,0.1875,0,1,0,0.4166666670000001,0,0.166666667,1,1,82.35294118,0,75.0,25.0,0,0,0,15.0,0,0,0,1,0,0,610,7791,392328,0,0,4
4917,39,31,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,4,2,2,0,15,15,0,7.0,7.0,0.0,1,0,0,0,1,2,47,0.0,1.0,0,1,0,0.0,0,0.319148936,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,-1,77586,0,1,1
5901,72,23,0,3,1,0,0,0,0,0,1,0,1,5,0,1,0,0,0,1,1,0,0,0,1,0.027777778,0.0,0,0,0,0,0,3,1,0,0,0,0,0,9,4,2,3,2,15,15,7,5.888888889,9.0,5.0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,2759,6006,0,0,1,2
8286,57,26,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,6,3,3,4,7,7,7,4.875,4.75,5.0,0,0,0,0,0,0,37,0.810810811,0.189189189,0,0,0,0.428571429,0,0.0,1,0,100.0,0,33.33333333,66.66666667,0,0,0,0.0,0,0,0,1,0,0,169,-1,1003956,0,0,3
4259,159,33,0,4,0,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.06918239,0.0,0,0,0,0,0,3,0,0,0,0,3,0,9,3,3,6,3,91,14,91,15.55555556,9.0,18.83333333,1,0,0,0,0,0,19,0.894736842,0.105263158,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,33.33333333,0,0,0,1,0,0,249,3768,310424,0,0,4
9805,44,35,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,22,22,0,15.0,15.0,0.0,0,1,0,0,0,0,159,0.446540881,0.553459119,0,5,0,0.227272727,0,0.011363636,1,1,42.85714286,0,25.0,75.0,0,0,0,36.36363636,0,0,0,1,1,0,371,7298,275769,0,0,5
5656,50,41,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.1,0.12195122,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,5,0,13,13,0,7.75,7.75,0.0,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,683,0,0,1,0
6097,58,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,1,0,0,2,0,0,0,0,1,0,3,3,3,3,37,37,6,37,15.33333333,4.5,37.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1,0,-1,0,0,1,1
